gold,russell2000,dow_jones,msci_world,nasdaq100,s_p500,date
1556.69995,1684.45984,29186.26953,2410.19995,9188.58008,3321.80005,2020-01-21
1565.40002,1685.00989,29160.08984,2406.10010,9216.98047,3325.50000,2020-01-22
1571.90002,1662.22998,28989.73242,2395.30005,9141.46973,3295.50000,2020-01-23
1571.90002,1662.22998,28989.73242,2395.30005,9141.46973,3295.50000,2020-01-24
1571.90002,1662.22998,28989.73242,2395.30005,9141.46973,3295.50000,2020-01-25
1577.40002,1644.14001,28535.80078,2356.10010,8952.17969,3243.60010,2020-01-26
1569.80005,1658.31006,28722.85156,2372.50000,9090.92969,3276.20020,2020-01-27
1570.40002,1649.21997,28734.44922,2373.50000,9101.61035,3273.39990,2020-01-28
1586.50000,1648.22009,28859.43945,2372.00000,9136.08984,3283.69995,2020-01-29
1584.90002,1614.06006,28256.03125,2342.39990,8991.50977,3225.50000,2020-01-30
1584.90002,1614.06006,28256.03125,2342.39990,8991.50977,3225.50000,2020-01-31
1584.90002,1614.06006,28256.03125,2342.39990,8991.50977,3225.50000,2020-02-01
1579.50000,1632.20996,28399.81055,2351.50000,9126.23047,3248.89990,2020-02-02
1552.69995,1656.77002,28807.63086,2383.30005,9334.05957,3297.60010,2020-02-03
1560.09998,1681.92004,29290.84961,2405.00000,9367.48047,3334.69995,2020-02-04
1567.19995,1677.45996,29379.76953,2416.50000,9445.91992,3345.80005,2020-02-05
1570.59998,1656.78003,29102.50977,2404.80005,9401.09961,3327.69995,2020-02-06
1570.59998,1656.78003,29102.50977,2404.80005,9401.09961,3327.69995,2020-02-07
1570.59998,1656.78003,29102.50977,2404.80005,9401.09961,3327.69995,2020-02-08
1576.59998,1667.67004,29276.82031,2413.10010,9516.83984,3352.10010,2020-02-09
1567.19995,1677.51001,29276.33984,2421.30005,9517.86035,3357.79980,2020-02-10
1568.80005,1689.38000,29551.41992,2435.00000,9613.20020,3379.39990,2020-02-11
1576.30005,1693.73999,29423.31055,2429.89990,9595.70020,3373.89990,2020-02-12
1583.80005,1687.57983,29398.08203,2431.39990,9623.58008,3380.19995,2020-02-13
1583.80005,1687.57983,29398.08203,2431.39990,9623.58008,3380.19995,2020-02-14
1583.80005,1687.57983,29398.08203,2431.39990,9623.58008,3380.19995,2020-02-15
1603.59998,1687.57983,29398.08203,2431.39990,9623.58008,3380.19995,2020-02-16
1601.00000,1683.51990,29232.18945,2421.50000,9629.79980,3370.30005,2020-02-17
1608.80005,1692.56995,29348.02930,2431.19995,9718.73047,3386.19995,2020-02-18
1617.40002,1696.07007,29219.98047,2420.19995,9627.83008,3373.19995,2020-02-19
1645.09998,1678.60999,28992.41016,2402.80005,9446.69043,3337.80005,2020-02-20
1645.09998,1678.60999,28992.41016,2402.80005,9446.69043,3337.80005,2020-02-21
1645.09998,1678.60999,28992.41016,2402.80005,9446.69043,3337.80005,2020-02-22
1673.50000,1628.09998,27960.80078,2330.80005,9079.62988,3225.89990,2020-02-23
1647.00012,1571.90002,27081.35938,2269.39990,8834.87012,3128.19995,2020-02-24
1640.39990,1552.76001,26957.58984,2258.60010,8873.75977,3116.39990,2020-02-25
1642.50000,1497.87000,25766.64062,2177.30005,8436.66992,2978.80005,2020-02-26
1566.69995,1476.43005,25409.36133,2141.10010,8461.83008,2954.19995,2020-02-27
1566.69995,1476.43005,25409.36133,2141.10010,8461.83008,2954.19995,2020-02-28
1566.69995,1476.43005,25409.36133,2141.10010,8461.83008,2954.19995,2020-02-29
1594.80005,1518.48999,26703.31836,2212.39990,8877.98047,3090.19995,2020-03-01
1644.39990,1486.07996,25917.41016,2179.50000,8594.49023,3003.39990,2020-03-02
1643.00012,1531.20007,27090.85938,2243.10010,8949.28027,3130.10010,2020-03-03
1668.00000,1478.81995,26121.27930,2192.39990,8671.66016,3023.89990,2020-03-04
1672.39990,1449.21997,25864.77930,2149.30005,8530.33984,2972.39990,2020-03-05
1672.39990,1449.21997,25864.77930,2149.30005,8530.33984,2972.39990,2020-03-06
1672.39990,1449.21997,25864.77930,2149.30005,8530.33984,2972.39990,2020-03-07
1675.69995,1313.43994,23851.01758,1995.19995,7948.02979,2746.60010,2020-03-08
1660.29993,1350.90002,25018.16016,2052.00000,8372.26953,2882.19971,2020-03-09
1642.30005,1264.30005,23553.22070,1972.00000,8006.12012,2741.39966,2020-03-10
1590.30005,1122.93005,21200.61914,1776.50012,7263.64990,2480.60010,2020-03-11
1516.69995,1210.13000,23185.61914,1881.60010,7995.25977,2711.00000,2020-03-12
1516.69995,1210.13000,23185.61914,1881.60010,7995.25977,2711.00000,2020-03-13
1516.69995,1210.13000,23185.61914,1881.60010,7995.25977,2711.00000,2020-03-14
1486.50000,1037.42004,20188.51953,1702.80005,7020.37988,2386.10010,2020-03-15
1525.80005,1106.51001,21237.38086,1772.90002,7473.95020,2529.19995,2020-03-16
1477.90002,991.15997,19898.91992,1682.30005,7175.18018,2398.10010,2020-03-17
1479.30005,1058.75000,20087.18945,1694.49988,7288.51953,2409.39990,2020-03-18
1484.59998,1013.89001,19173.98047,1650.90002,6994.29004,2304.89990,2020-03-19
1484.59998,1013.89001,19173.98047,1650.90002,6994.29004,2304.89990,2020-03-20
1484.59998,1013.89001,19173.98047,1650.90002,6994.29004,2304.89990,2020-03-21
1567.59998,1002.40002,18591.92969,1602.09998,7006.91992,2237.39990,2020-03-22
1660.80005,1096.54004,20704.91016,1742.59985,7553.82959,2447.30005,2020-03-23
1633.40002,1110.37000,21200.55078,1786.00000,7469.61963,2475.60034,2020-03-24
1651.20007,1180.31995,22552.16992,1875.59985,7897.12988,2630.10010,2020-03-25
1625.00000,1131.98999,21636.77930,1827.19983,7588.37012,2541.50000,2020-03-26
1625.00000,1131.98999,21636.77930,1827.19983,7588.37012,2541.50000,2020-03-27
1625.00000,1131.98999,21636.77930,1827.19983,7588.37012,2541.50000,2020-03-28
1637.09998,1158.31995,22327.48047,1870.49988,7889.00928,2626.69995,2020-03-29
1589.30005,1153.09998,21917.16016,1852.69995,7813.50000,2584.60010,2020-03-30
1584.09998,1071.98999,20943.50977,1781.30005,7486.29004,2470.50000,2020-03-31
1630.69995,1085.81006,21413.43945,1803.09998,7635.66016,2526.90015,2020-04-01
1637.59998,1052.05005,21052.52930,1776.90002,7528.11035,2488.69995,2020-04-02
1637.59998,1052.05005,21052.52930,1776.90002,7528.11035,2488.69995,2020-04-03
1637.59998,1052.05005,21052.52930,1776.90002,7528.11035,2488.69995,2020-04-04
1684.00000,1138.78003,22679.99023,1881.50000,8081.66016,2663.69971,2020-04-05
1672.59985,1139.17004,22653.85938,1895.00000,8049.31006,2659.39990,2020-04-06
1674.09985,1191.66003,23433.57031,1940.09998,8229.54004,2750.00000,2020-04-07
1739.90002,1246.72998,23719.36914,1970.69995,8238.53027,2789.80005,2020-04-08
1739.90002,1246.72998,23719.36914,1970.69995,8238.53027,2789.80005,2020-04-09
1739.90002,1246.72998,23719.36914,1970.69995,8238.53027,2789.80005,2020-04-10
1739.90002,1246.72998,23719.36914,1970.69995,8238.53027,2789.80005,2020-04-11
1749.79993,1212.04004,23390.76953,1956.79993,8332.74023,2761.59985,2020-04-12
1759.10010,1237.32996,23949.75977,2006.79993,8692.16016,2846.10010,2020-04-13
1729.59998,1183.97998,23504.34961,1960.19983,8591.95996,2783.39990,2020-04-14
1722.69995,1178.08997,23537.67969,1964.30005,8757.83008,2799.60010,2020-04-15
1690.80017,1229.09998,24242.49023,2017.50000,8832.41016,2874.60010,2020-04-16
1690.80017,1229.09998,24242.49023,2017.50000,8832.41016,2874.60010,2020-04-17
1690.80017,1229.09998,24242.49023,2017.50000,8832.41016,2874.60010,2020-04-18
1703.40002,1213.34998,23650.43945,1994.00000,8726.50977,2823.19995,2020-04-19
1678.30005,1185.08997,23018.87891,1932.30005,8403.00000,2736.60010,2020-04-20
1727.40002,1201.52002,23475.82031,1968.30005,8664.63965,2799.30005,2020-04-21
1733.40002,1214.06006,23515.25977,1974.40015,8641.50000,2797.80005,2020-04-22
1724.19995,1233.05005,23775.26953,1987.69995,8786.59961,2836.69995,2020-04-23
1724.19995,1233.05005,23775.26953,1987.69995,8786.59961,2836.69995,2020-04-24
1724.19995,1233.05005,23775.26953,1987.69995,8786.59961,2836.69995,2020-04-25
1712.59985,1281.88000,24133.77930,2022.50012,8837.66016,2878.50000,2020-04-26
1710.59998,1298.07996,24101.54883,2023.40002,8677.59961,2863.39990,2020-04-27
1713.40002,1360.76001,24633.85938,2070.80005,8982.75977,2939.50000,2020-04-28
1694.19983,1310.66003,24345.72070,2052.89990,9000.50977,2912.39990,2020-04-29
1700.90002,1260.47998,23723.68945,2004.80005,8718.17969,2830.69995,2020-04-30
1700.90002,1260.47998,23723.68945,2004.80005,8718.17969,2830.69995,2020-05-01
1700.90002,1260.47998,23723.68945,2004.80005,8718.17969,2830.69995,2020-05-02
1713.30005,1263.96997,23749.75977,1997.80005,8834.11035,2842.69995,2020-05-03
1710.59998,1273.51001,23883.08984,2018.09985,8930.62012,2868.39990,2020-05-04
1688.49988,1263.01001,23664.64062,2007.60010,8984.86035,2848.39990,2020-05-05
1725.79993,1282.93005,23875.89062,2026.09998,9101.87988,2881.19995,2020-05-06
1713.89990,1329.64001,24331.32031,2061.89990,9220.34961,2929.80005,2020-05-07
1713.89990,1329.64001,24331.32031,2061.89990,9220.34961,2929.80005,2020-05-08
1713.89990,1329.64001,24331.32031,2061.89990,9220.34961,2929.80005,2020-05-09
1697.99988,1321.23999,24221.99023,2060.69995,9298.91992,2930.30005,2020-05-10
1706.80017,1275.54004,23764.77930,2034.10010,9112.45020,2870.10010,2020-05-11
1716.39990,1233.25000,23247.97070,1998.50000,9000.08008,2820.00000,2020-05-12
1740.90002,1237.55005,23625.33984,1999.90002,9094.41992,2852.50000,2020-05-13
1756.29993,1256.98999,23685.41992,2008.39990,9152.63965,2863.70020,2020-05-14
1756.29993,1256.98999,23685.41992,2008.39990,9152.63965,2863.70020,2020-05-15
1756.29993,1256.98999,23685.41992,2008.39990,9152.63965,2863.70020,2020-05-16
1734.40002,1333.68994,24597.36914,2069.00000,9331.92969,2953.89990,2020-05-17
1745.59998,1307.71997,24206.85938,2061.39990,9298.54004,2922.89990,2020-05-18
1752.09998,1346.93005,24575.90039,2092.00000,9485.01953,2971.60010,2020-05-19
1721.89990,1347.56006,24474.11914,2074.10010,9377.99023,2948.50000,2020-05-20
1735.50000,1355.53003,24465.16016,2071.89990,9413.99023,2955.39990,2020-05-21
1735.50000,1355.53003,24465.16016,2071.89990,9413.99023,2955.39990,2020-05-22
1735.50000,1355.53003,24465.16016,2071.89990,9413.99023,2955.39990,2020-05-23
1705.59998,1355.53003,24465.16016,2071.89990,9413.99023,2955.39990,2020-05-24
1705.59998,1393.06995,24995.10938,2114.30005,9389.98047,2991.80005,2020-05-25
1710.69995,1436.35999,25548.26953,2136.89990,9442.04980,3036.10010,2020-05-26
1719.80005,1400.67004,25400.64062,2148.30005,9416.70996,3029.69995,2020-05-27
1742.90015,1394.04004,25383.10938,2147.89990,9555.53027,3044.30005,2020-05-28
1742.90015,1394.04004,25383.10938,2147.89990,9555.53027,3044.30005,2020-05-29
1742.90015,1394.04004,25383.10938,2147.89990,9555.53027,3044.30005,2020-05-30
1743.30005,1405.37000,25475.01953,2163.89990,9598.88965,3055.70020,2020-05-31
1728.90002,1418.20996,25742.65039,2187.10010,9657.30957,3080.80005,2020-06-01
1701.00000,1452.08997,26269.89062,2222.50000,9704.69043,3122.89990,2020-06-02
1721.79993,1452.06006,26281.81836,2218.50000,9629.66016,3112.30005,2020-06-03
1678.50000,1507.15015,27110.98047,2266.80005,9824.38965,3193.89990,2020-06-04
1678.50000,1507.15015,27110.98047,2266.80005,9824.38965,3193.89990,2020-06-05
1678.50000,1507.15015,27110.98047,2266.80005,9824.38965,3193.89990,2020-06-06
1699.90002,1536.88989,27572.43945,2288.00000,9901.51953,3232.39990,2020-06-07
1717.00000,1507.04993,27272.29883,2275.30005,9967.16992,3207.19995,2020-06-08
1715.50000,1467.39001,26989.99023,2267.39990,10094.25977,3190.10010,2020-06-09
1734.69995,1356.21997,25128.16992,2154.39990,9588.48047,3002.10010,2020-06-10
1732.00000,1387.68005,25605.53906,2164.50000,9663.78027,3041.30029,2020-06-11
1732.00000,1387.68005,25605.53906,2164.50000,9663.78027,3041.30029,2020-06-12
1732.00000,1387.68005,25605.53906,2164.50000,9663.78027,3041.30029,2020-06-13
1721.79993,1419.60999,25763.16016,2171.39990,9776.88965,3066.60010,2020-06-14
1731.50000,1452.26001,26289.98047,2219.10010,9949.37012,3124.69995,2020-06-15
1730.30005,1426.53003,26119.60938,2217.89990,9982.48047,3113.50000,2020-06-16
1725.99988,1427.32996,26080.10156,2215.60010,10012.04980,3115.30005,2020-06-17
1747.10010,1418.63000,25871.46094,2209.00000,10008.63965,3097.69995,2020-06-18
1747.10010,1418.63000,25871.46094,2209.00000,10008.63965,3097.69995,2020-06-19
1747.10010,1418.63000,25871.46094,2209.00000,10008.63965,3097.69995,2020-06-20
1758.40002,1433.53003,26024.96094,2217.80005,10130.33008,3117.89990,2020-06-21
1774.09985,1439.33997,26156.09961,2236.00000,10209.82031,3131.29980,2020-06-22
1768.09998,1389.73999,25445.93945,2180.10010,10002.70020,3050.30005,2020-06-23
1763.10010,1413.31006,25745.60156,2193.39990,10101.83008,3083.80005,2020-06-24
1773.30005,1378.78003,25015.55078,2157.19995,9849.36035,3009.10010,2020-06-25
1773.30005,1378.78003,25015.55078,2157.19995,9849.36035,3009.10010,2020-06-26
1773.30005,1378.78003,25015.55078,2157.19995,9849.36035,3009.10010,2020-06-27
1781.19995,1421.20996,25595.80078,2176.39990,9961.16016,3053.19995,2020-06-28
1800.50012,1441.37000,25812.87891,2201.80005,10156.84961,3100.30005,2020-06-29
1779.90002,1427.31006,25734.97070,2211.30005,10279.25000,3115.89990,2020-06-30
1789.99988,1431.85999,25827.35938,2227.69995,10341.88965,3130.00000,2020-07-01
1793.50000,1431.85999,25827.35938,2227.69995,10341.88965,3130.00000,2020-07-02
1793.50000,1431.85999,25827.35938,2227.69995,10341.88965,3130.00000,2020-07-03
1793.50000,1431.85999,25827.35938,2227.69995,10341.88965,3130.00000,2020-07-04
1793.50000,1442.88000,26287.03125,2264.30005,10604.05957,3179.69995,2020-07-05
1809.89990,1416.00000,25890.18164,2243.19995,10524.00977,3145.30029,2020-07-06
1820.60010,1427.40002,26067.27930,2252.60010,10666.70020,3169.89990,2020-07-07
1803.80005,1398.92004,25706.08984,2240.69995,10754.58984,3152.10010,2020-07-08
1801.89990,1422.68005,26075.30078,2259.60010,10836.33008,3185.00000,2020-07-09
1801.89990,1422.68005,26075.30078,2259.60010,10836.33008,3185.00000,2020-07-10
1801.89990,1422.68005,26075.30078,2259.60010,10836.33008,3185.00000,2020-07-11
1814.09985,1403.56995,26085.80078,2253.80005,10602.20996,3155.19995,2020-07-12
1813.40002,1428.26001,26642.58984,2270.69995,10689.51953,3197.50000,2020-07-13
1813.79993,1478.27002,26870.09961,2298.80005,10701.67969,3226.60010,2020-07-14
1800.30017,1467.56006,26734.71094,2288.80005,10626.45996,3215.60010,2020-07-15
1809.99988,1473.31995,26671.94922,2293.89990,10645.21973,3224.69995,2020-07-16
1809.99988,1473.31995,26671.94922,2293.89990,10645.21973,3224.69995,2020-07-17
1809.99988,1473.31995,26671.94922,2293.89990,10645.21973,3224.69995,2020-07-18
1817.40002,1467.94995,26680.86914,2313.00000,10952.08008,3251.80005,2020-07-19
1843.90002,1487.51001,26840.40234,2321.60010,10833.07031,3257.30005,2020-07-20
1865.09998,1490.14001,27005.83984,2327.80005,10870.75000,3276.00000,2020-07-21
1889.99988,1490.19995,26652.33008,2308.10010,10580.58984,3235.69995,2020-07-22
1897.50000,1467.55005,26469.89062,2291.60010,10483.12988,3215.60010,2020-07-23
1897.50000,1467.55005,26469.89062,2291.60010,10483.12988,3215.60010,2020-07-24
1897.50000,1467.55005,26469.89062,2291.60010,10483.12988,3215.60010,2020-07-25
1931.00000,1484.65002,26584.76758,2311.60010,10674.37988,3239.40015,2020-07-26
1944.60010,1469.76001,26379.28125,2299.89990,10532.50000,3218.39990,2020-07-27
1953.40002,1500.63000,26539.57227,2319.69995,10662.98047,3258.39990,2020-07-28
1949.50000,1495.09998,26313.64844,2304.00000,10715.50977,3246.19995,2020-07-29
1968.00000,1480.43005,26428.32031,2305.00000,10905.87988,3271.10010,2020-07-30
1968.00000,1480.43005,26428.32031,2305.00000,10905.87988,3271.10010,2020-07-31
1968.00000,1480.43005,26428.32031,2305.00000,10905.87988,3271.10010,2020-08-01
1969.50000,1506.80005,26664.40039,2324.10010,11055.08008,3294.60010,2020-08-02
2004.19995,1517.21008,26828.47070,2336.80005,11096.54004,3306.50000,2020-08-03
2032.90002,1546.24011,27201.51953,2355.89990,11125.44043,3327.80005,2020-08-04
2054.60010,1544.62000,27386.97852,2359.89990,11267.08008,3349.19995,2020-08-05
2014.30005,1569.18018,27433.48047,2356.00000,11139.38965,3351.30005,2020-08-06
2014.30005,1569.18018,27433.48047,2356.00000,11139.38965,3351.30005,2020-08-07
2014.30005,1569.18018,27433.48047,2356.00000,11139.38965,3351.30005,2020-08-08
2027.29993,1584.67004,27791.43945,2360.89990,11085.16992,3360.50000,2020-08-09
1935.69983,1575.09998,27686.91016,2359.50000,10876.08008,3333.69995,2020-08-10
1937.50000,1583.24988,27976.83984,2391.80005,11157.71973,3380.29980,2020-08-11
1959.29993,1579.79016,27896.72070,2390.10010,11178.37012,3373.39990,2020-08-12
1938.80005,1577.87988,27931.01953,2384.19995,11164.45020,3372.80005,2020-08-13
1938.80005,1577.87988,27931.01953,2384.19995,11164.45020,3372.80005,2020-08-14
1938.80005,1577.87988,27931.01953,2384.19995,11164.45020,3372.80005,2020-08-15
1987.09998,1585.47009,27844.91016,2394.00000,11288.57031,3382.00000,2020-08-16
2001.59998,1569.77002,27778.06836,2399.39990,11399.03027,3389.80005,2020-08-17
1960.50012,1572.06995,27692.88086,2394.50000,11318.63965,3374.80005,2020-08-18
1935.39990,1564.29993,27739.73047,2389.19995,11477.05078,3385.50000,2020-08-19
1936.00000,1552.47998,27930.33008,2392.10010,11555.16016,3397.19995,2020-08-20
1936.00000,1552.47998,27930.33008,2392.10010,11555.16016,3397.19995,2020-08-21
1936.00000,1552.47998,27930.33008,2392.10010,11555.16016,3397.19995,2020-08-22
1928.60010,1568.46997,28308.46289,2417.10010,11626.16992,3431.30029,2020-08-23
1912.50012,1571.20996,28248.43945,2423.00000,11721.80957,3443.59985,2020-08-24
1941.69995,1560.18994,28331.91992,2446.10010,11971.94141,3478.69995,2020-08-25
1922.30005,1564.56006,28492.26758,2442.80005,11926.16016,3484.60010,2020-08-26
1966.80005,1578.33997,28653.86914,2456.89990,11995.85059,3508.00000,2020-08-27
1966.80005,1578.33997,28653.86914,2456.89990,11995.85059,3508.00000,2020-08-28
1966.80005,1578.33997,28653.86914,2456.89990,11995.85059,3508.00000,2020-08-29
1970.50000,1561.88000,28430.05078,2455.50000,12110.70020,3500.30005,2020-08-30
1970.80005,1578.57996,28645.65820,2467.30005,12292.86035,3526.69995,2020-08-31
1936.90002,1592.29016,29100.50000,2494.10010,12420.54004,3580.80005,2020-09-01
1930.19983,1544.68005,28292.72852,2425.80005,11771.37012,3455.10010,2020-09-02
1926.19983,1535.30005,28133.31055,2399.60010,11622.13086,3427.00000,2020-09-03
1926.19983,1535.30005,28133.31055,2399.60010,11622.13086,3427.00000,2020-09-04
1926.19983,1535.30005,28133.31055,2399.60010,11622.13086,3427.00000,2020-09-05
1943.19995,1535.30005,28133.31055,2399.60010,11622.13086,3427.00000,2020-09-06
1935.09998,1504.58997,27500.89258,2354.39990,11068.25977,3331.80005,2020-09-07
1946.80005,1526.47998,27940.47070,2393.80005,11395.84961,3399.00000,2020-09-08
1956.00000,1507.75000,27534.58008,2367.80005,11154.12012,3339.19995,2020-09-09
1939.49988,1497.27002,27665.64062,2368.10010,11087.40039,3341.00000,2020-09-10
1939.49988,1497.27002,27665.64062,2368.10010,11087.40039,3341.00000,2020-09-11
1939.49988,1497.27002,27665.64062,2368.10010,11087.40039,3341.00000,2020-09-12
1954.69995,1536.96997,27993.33008,2396.39990,11277.75977,3383.50000,2020-09-13
1957.99988,1538.15002,27995.59961,2408.00000,11438.87109,3401.19995,2020-09-14
1961.99988,1552.33008,28032.38086,2403.50000,11247.59961,3385.50000,2020-09-15
1941.30005,1542.59998,27901.97852,2383.50000,11080.95020,3357.00000,2020-09-16
1953.19995,1536.78003,27657.41797,2368.00000,10936.98047,3319.50000,2020-09-17
1953.19995,1536.78003,27657.41797,2368.00000,10936.98047,3319.50000,2020-09-18
1953.19995,1536.78003,27657.41797,2368.00000,10936.98047,3319.50000,2020-09-19
1902.09985,1485.25000,27147.69922,2329.50000,10980.21973,3281.10010,2020-09-20
1899.30005,1496.95996,27288.17969,2343.39990,11186.37012,3315.60010,2020-09-21
1860.50012,1451.45996,26763.13086,2305.60010,10833.33008,3236.89990,2020-09-22
1868.90002,1451.81995,26815.43945,2300.30005,10896.46973,3246.60010,2020-09-23
1857.79993,1474.91003,27173.96094,2326.89990,11151.12988,3298.50024,2020-09-24
1857.79993,1474.91003,27173.96094,2326.89990,11151.12988,3298.50024,2020-09-25
1857.79993,1474.91003,27173.96094,2326.89990,11151.12988,3298.50024,2020-09-26
1872.80005,1510.33984,27584.05859,2366.39990,11364.45020,3351.59985,2020-09-27
1898.69995,1504.72998,27452.66016,2359.60010,11322.95117,3335.49976,2020-09-28
1891.30005,1507.68994,27781.69922,2367.30005,11418.06055,3363.00000,2020-09-29
1912.30017,1531.20007,27816.90039,2380.00000,11583.20117,3380.80005,2020-09-30
1903.80005,1539.30005,27682.80859,2362.39990,11255.69043,3348.39990,2020-10-01
1903.80005,1539.30005,27682.80859,2362.39990,11255.69043,3348.39990,2020-10-02
1903.80005,1539.30005,27682.80859,2362.39990,11255.69043,3348.39990,2020-10-03
1916.09998,1581.95996,28148.64062,2403.50000,11509.05957,3408.60034,2020-10-04
1904.80005,1577.29004,27772.75977,2382.60010,11291.26953,3360.89990,2020-10-05
1886.80017,1611.04004,28303.46094,2409.39990,11503.19141,3419.39966,2020-10-06
1891.00012,1628.55005,28425.50977,2427.39990,11550.94141,3446.80005,2020-10-07
1921.89990,1637.55005,28586.90039,2447.80005,11725.85059,3477.10010,2020-10-08
1921.89990,1637.55005,28586.90039,2447.80005,11725.85059,3477.10010,2020-10-09
1921.89990,1637.55005,28586.90039,2447.80005,11725.85059,3477.10010,2020-10-10
1924.30017,1649.05005,28837.51953,2477.89990,12088.11133,3534.19995,2020-10-11
1890.19983,1636.84998,28679.81055,2464.19995,12083.16992,3511.89990,2020-10-12
1903.10010,1621.65002,28514.00000,2453.60010,11985.36133,3488.69971,2020-10-13
1904.90002,1638.88013,28494.19922,2435.89990,11898.57129,3483.30005,2020-10-14
1902.40002,1633.81006,28606.30859,2440.10010,11852.17090,3483.80005,2020-10-15
1902.40002,1633.81006,28606.30859,2440.10010,11852.17090,3483.80005,2020-10-16
1902.40002,1633.81006,28606.30859,2440.10010,11852.17090,3483.80005,2020-10-17
1907.69995,1613.63000,28195.41797,2417.69995,11634.34961,3426.89990,2020-10-18
1911.59998,1617.70996,28308.78906,2422.69995,11677.83984,3443.10010,2020-10-19
1925.69995,1603.78003,28210.82031,2417.80005,11665.37012,3435.60010,2020-10-20
1901.59998,1630.24988,28363.66016,2421.00000,11662.91113,3453.50000,2020-10-21
1902.30005,1640.50012,28335.57227,2430.50000,11692.57031,3465.39990,2020-10-22
1902.30005,1640.50012,28335.57227,2430.50000,11692.57031,3465.39990,2020-10-23
1902.30005,1640.50012,28335.57227,2430.50000,11692.57031,3465.39990,2020-10-24
1903.10010,1605.20996,27685.38086,2390.10010,11504.51953,3401.00000,2020-10-25
1909.19995,1590.70996,27463.18945,2381.69995,11598.95020,3390.69971,2020-10-26
1876.50012,1543.28003,26519.94922,2306.69995,11142.75977,3271.00000,2020-10-27
1868.00000,1561.57983,26659.10938,2318.39990,11350.74023,3310.10010,2020-10-28
1879.90002,1538.47998,26501.59961,2292.89990,11052.95020,3270.00024,2020-10-29
1879.90002,1538.47998,26501.59961,2292.89990,11052.95020,3270.00024,2020-10-30
1879.90002,1538.47998,26501.59961,2292.89990,11052.95020,3270.00024,2020-10-31
1892.50012,1568.58997,26925.04883,2322.10010,11084.75977,3310.19995,2020-11-01
1910.40002,1614.30005,27480.02930,2369.30005,11279.91016,3369.19995,2020-11-02
1896.19995,1615.08008,27847.65820,2416.60010,11777.01953,3443.39990,2020-11-03
1946.80005,1660.04993,28390.17969,2466.60010,12078.07129,3510.39990,2020-11-04
1951.69983,1648.25989,28323.40039,2470.10010,12091.34961,3509.39990,2020-11-05
1951.69983,1648.25989,28323.40039,2470.10010,12091.34961,3509.39990,2020-11-06
1951.69983,1648.25989,28323.40039,2470.10010,12091.34961,3509.39990,2020-11-07
1854.40002,1705.04004,29157.97070,2502.10010,11830.38965,3550.50000,2020-11-08
1876.40015,1737.01001,29420.91992,2507.10010,11624.29004,3545.50000,2020-11-09
1861.59998,1736.93994,29397.63086,2528.30005,11892.93066,3572.69995,2020-11-10
1873.30005,1708.46997,29080.16992,2509.19995,11827.13965,3537.00000,2020-11-11
1886.19983,1744.04004,29479.81055,2529.30005,11937.84082,3585.19995,2020-11-12
1886.19983,1744.04004,29479.81055,2529.30005,11937.84082,3585.19995,2020-11-13
1886.19983,1744.04004,29479.81055,2529.30005,11937.84082,3585.19995,2020-11-14
1887.80005,1785.33997,29950.44141,2561.50000,12013.38086,3626.89990,2020-11-15
1885.09998,1791.91003,29783.34766,2558.39990,11977.49023,3609.50000,2020-11-16
1873.89990,1769.31995,29438.41992,2543.39990,11894.70996,3567.80005,2020-11-17
1861.50000,1784.13000,29483.23047,2546.30005,11985.43066,3581.89990,2020-11-18
1872.40015,1785.33997,29263.48047,2540.00000,11906.44043,3557.50000,2020-11-19
1872.40015,1785.33997,29263.48047,2540.00000,11906.44043,3557.50000,2020-11-20
1872.40015,1785.33997,29263.48047,2540.00000,11906.44043,3557.50000,2020-11-21
1837.79993,1818.30005,29591.26953,2546.89990,11905.94043,3577.60010,2020-11-22
1804.60010,1853.53003,30046.24023,2587.19995,12079.80957,3635.39990,2020-11-23
1805.50000,1845.02002,29872.47070,2589.69995,12152.21973,3629.69995,2020-11-24
1788.09998,1845.02002,29872.47070,2589.69995,12152.21973,3629.69995,2020-11-25
1784.80005,1855.27002,29910.36914,2601.50000,12258.21094,3638.30005,2020-11-26
1784.80005,1855.27002,29910.36914,2601.50000,12258.21094,3638.30005,2020-11-27
1784.80005,1855.27002,29910.36914,2601.50000,12258.21094,3638.30005,2020-11-28
1777.99988,1819.81995,29638.63867,2583.10010,12268.32129,3621.60010,2020-11-29
1816.60010,1836.05005,29823.91992,2609.00000,12455.33008,3662.39966,2020-11-30
1827.59998,1838.03003,29883.78906,2613.89990,12456.41016,3669.00000,2020-12-01
1838.40002,1848.69983,29969.52148,2621.30005,12467.13086,3666.69995,2020-12-02
1837.50000,1892.45007,30218.25977,2639.69995,12528.48145,3699.10010,2020-12-03
1837.50000,1892.45007,30218.25977,2639.69995,12528.48145,3699.10010,2020-12-04
1837.50000,1892.45007,30218.25977,2639.69995,12528.48145,3699.10010,2020-12-05
1863.30005,1891.25000,30069.78906,2635.89990,12596.47070,3692.00000,2020-12-06
1872.30017,1917.77991,30173.88281,2642.10010,12635.72070,3702.19995,2020-12-07
1836.09998,1902.15002,30068.81055,2627.50000,12364.64062,3672.80005,2020-12-08
1835.20007,1922.70007,29999.25977,2628.60010,12401.74023,3668.09985,2020-12-09
