russell2000,dow_jones,msci_world,nasdaq100,s_p500,gold
1887.03,34302.61,2735.7,11541.48,994.8,1909.8999
1884.2902,33910.85,2736.5,11557.191,994.8,1909.8999
1854.36,33296.96,2713.5,11410.29,994.8,1907.0001
1836.35,33044.56,2685.3,11295.671,994.8,1923.9
1867.34,33375.49,2725.4,11619.031,994.8,1928.2
1867.34,33375.49,2725.4,11619.031,994.8,1928.2
1867.34,33375.49,2725.4,11619.031,994.8,1928.2
1890.77,33629.56,2755.0,11872.541,994.8,1928.6001
1885.61,33733.96,2756.0,11846.641,994.8,1935.3999
1890.3198,33743.84,2756.7,11814.69,994.8,1942.6
1903.06,33949.41,2777.6,12051.481,994.8,1929.9999
1911.4601,33978.08,2785.8,12166.6,994.8,1929.4
1911.4601,33978.08,2785.8,12166.6,994.8,1929.4
1911.4601,33978.08,2785.8,12166.6,994.8,1929.4
1885.7198,33717.09,2759.3,11912.39,994.8,1930.1998
1931.94,34086.04,2785.0,12101.93,994.8,1936.6001
1960.8102,34092.96,2809.9,12363.1,994.8,1934.3
2001.22,34053.94,2847.8,12803.14,994.8,1922.1998
1985.53,33926.01,2820.7,12573.361,994.8,1868.3002
1985.53,33926.01,2820.7,12573.361,994.8,1868.3002
1985.53,33926.01,2820.7,12573.361,994.8,1868.3002
1957.72,33891.02,2793.6,12464.51,994.8,1871.2001
1972.61,34156.69,2820.5,12728.27,994.8,1876.5001
1942.5999,33949.01,2802.0,12495.38,994.8,1882.1998
1915.3401,33699.88,2790.5,12381.171,994.8,1869.9999
1918.81,33869.27,2783.9,12304.92,994.8,1865.8999
1918.81,33869.27,2783.9,12304.92,994.8,1865.8999
1918.81,33869.27,2783.9,12304.92,994.8,1865.8999
1941.14,34245.93,2810.0,12502.311,994.8,1855.1001
1939.9102,34089.27,2812.5,12590.891,994.8,1857.0
1960.97,34128.05,2815.5,12687.891,994.8,1837.0
1942.21,33696.85,2790.6,12442.48,994.8,1843.4
1946.3601,33826.69,2779.9,12358.181,994.8,1841.9999
1946.3601,33826.69,2779.9,12358.181,994.8,1841.9999
1946.3601,33826.69,2779.9,12358.181,994.8,1841.9999
1946.3601,33826.69,2779.9,12358.181,994.8,1842.5
1888.2101,33129.59,2740.4,12060.3,994.8,1834.1998
1894.68,33045.09,2730.9,12066.27,994.8,1833.3
1908.09,33153.91,2737.4,12180.141,994.8,1818.8002
1890.49,32816.92,2706.9,11969.65,994.8,1809.2
1890.49,32816.92,2706.9,11969.65,994.8,1809.2
1890.49,32816.92,2706.9,11969.65,994.8,1809.2
1896.27,32889.09,2721.6,12057.791,994.8,1824.9
1896.99,32656.701,2714.6,12042.121,994.8,1836.7001
1898.43,32661.84,2706.8,11938.571,994.8,1845.4
1902.6602,33003.57,2719.7,12044.871,994.8,1840.5001
1928.2601,33390.97,2758.0,12290.811,994.8,1854.6
1928.2601,33390.97,2758.0,12290.811,994.8,1854.6
1928.2601,33390.97,2758.0,12290.811,994.8,1854.6
1899.76,33431.44,2764.6,12302.48,994.8,1854.6
1878.7198,32856.46,2724.8,12152.171,994.8,1820.0
1879.48,32798.4,2725.2,12215.33,994.8,1818.6
1826.59,32254.86,2691.2,11995.88,994.8,1834.6
1772.7,31909.64,2657.4,11830.28,994.8,1867.2001
1772.7,31909.64,2657.4,11830.28,994.8,1867.2001
1772.7,31909.64,2657.4,11830.28,994.8,1867.2001
1744.3002,31819.139,2643.6,11923.17,994.8,1916.5001
1776.8901,32155.402,2674.4,12199.791,994.8,1910.9001
1745.94,31874.57,2638.5,12251.32,994.8,1931.2999
1771.2401,32246.549,2678.0,12581.391,994.8,1923.0
1725.89,31861.982,2656.2,12519.881,994.8,1973.5
1725.89,31861.982,2656.2,12519.881,994.8,1973.5
1725.89,31861.982,2656.2,12519.881,994.8,1973.5
1744.99,32244.582,2678.3,12562.611,994.8,1982.8
1777.7401,32560.598,2711.8,12741.44,994.8,1941.1
1727.3601,32030.11,2686.1,12567.15,994.8,1949.6
1720.29,32105.25,2696.9,12729.23,994.8,1995.9
1734.92,32237.531,2692.6,12767.05,994.8,1983.8
1734.92,32237.531,2692.6,12767.05,994.8,1983.8
1734.92,32237.531,2692.6,12767.05,994.8,1983.8
1753.67,32432.08,2702.4,12673.071,994.8,1953.7999
1752.63,32394.25,2704.8,12610.57,994.8,1973.5
1771.6001,32717.6,2739.4,12846.031,994.8,1966.9
1768.38,32859.03,2759.7,12963.141,994.8,1988.5001
1802.4801,33274.15,2791.4,13181.35,994.8,1977.0
1802.4801,33274.15,2791.4,13181.35,994.8,1977.0
1802.4801,33274.15,2791.4,13181.35,994.8,1977.0
1802.3102,33601.15,2803.6,13148.35,994.8,1991.2999
1769.65,33402.38,2796.8,13100.081,994.8,2029.4
1752.13,33482.72,2784.1,12967.2,994.8,2026.8
1754.46,33485.29,2790.1,13062.601,994.8,2017.4
1754.46,33485.29,2790.1,13062.601,994.8,2017.4
1754.46,33485.29,2790.1,13062.601,994.8,2017.4
1754.46,33485.29,2790.1,13062.601,994.8,2017.4
1772.44,33586.52,2786.2,13051.23,994.8,1994.8
1786.5901,33684.79,2797.1,12964.151,994.8,2009.9999
1773.7,33646.5,2795.5,12848.35,994.8,2015.6998
1796.68,34029.69,2829.2,13109.39,994.8,2045.7999
1781.15,33886.47,2825.8,13079.5205,994.8,2006.5
1781.15,33886.47,2825.8,13079.5205,994.8,2006.5
1781.15,33886.47,2825.8,13079.5205,994.8,2006.5
1802.8401,33987.18,2827.2,13087.71,994.8,1997.6
1795.55,33976.63,2835.9,13091.791,994.8,2010.3
1799.44,33897.01,2833.4,13088.711,994.8,1997.9999
1789.7001,33786.62,2822.5,12985.981,994.8,2009.7999
1791.5099,33808.96,2823.1,13000.77,994.8,1981.3
1791.5099,33808.96,2823.1,13000.77,994.8,1981.3
1791.5099,33808.96,2823.1,13000.77,994.8,1981.3
1788.87,33875.4,2826.9,12969.76,994.8,1990.6
1745.9498,33530.83,2789.5,12725.111,994.8,1995.1
1730.41,33301.87,2779.7,12806.48,994.8,1986.9
1751.22,33826.16,2815.8,13160.03,994.8,1999.0
1768.99,34098.16,2835.9,13245.99,994.8,1999.1
1768.99,34098.16,2835.9,13245.99,994.8,1999.1
1768.99,34098.16,2835.9,13245.99,994.8,1999.1
1769.2101,34051.7,2833.6,13231.471,994.8,1992.2
1732.11,33684.53,2803.1,13113.661,994.8,2023.2999
1739.2802,33414.24,2796.3,13030.211,994.8,2037.0
1718.81,33127.74,2779.3,12982.48,994.8,2055.7
1759.88,33674.38,2822.0,13259.131,994.8,2024.8
1759.88,33674.38,2822.0,13259.131,994.8,2024.8
1759.88,33674.38,2822.0,13259.131,994.8,2024.8
1754.47,33618.69,2827.4,13291.64,994.8,2033.2
1749.68,33561.81,2815.3,13201.11,994.8,2042.9
1759.51,33531.33,2822.6,13347.83,994.8,2037.1
1744.71,33309.51,2814.9,13389.781,994.8,2020.5001
1740.8499,33300.62,2809.4,13340.181,994.8,2019.8
1740.8499,33300.62,2809.4,13340.181,994.8,2019.8
1740.8499,33300.62,2809.4,13340.181,994.8,2019.8
1761.55,33348.6,2819.5,13413.511,994.8,2022.7
1736.18,33012.14,2802.4,13426.01,994.8,1993.0
1774.5,33420.77,2820.9,13589.26,994.8,1984.9
1784.86,33535.91,2840.1,13834.621,994.8,1959.8
1773.7201,33426.63,2842.8,13803.49,994.8,1981.6
1773.7201,33426.63,2842.8,13803.49,994.8,1981.6
1773.7201,33426.63,2842.8,13803.49,994.8,1981.6
1795.38,33286.58,2845.7,13849.74,994.8,1977.2
1787.7098,33055.51,2816.9,13672.54,994.8,1974.5
1767.0001,32799.92,2788.8,13604.48,994.8,1964.6001
1754.6,32764.65,2796.9,13938.531,994.8,1943.6998
1773.02,33093.34,2827.9,14298.41,994.8,1944.3002
1773.02,33093.34,2827.9,14298.41,994.8,1944.3002
1773.02,33093.34,2827.9,14298.41,994.8,1944.3002
1773.02,33093.34,2827.9,14298.41,994.8,1977.1
1767.29,33042.78,2825.6,14354.991,994.8,1968.1
1749.65,32908.27,2800.6,14254.091,994.8,1973.1
1767.9401,33061.57,2831.7,14441.51,994.8,1986.5
1830.91,33762.76,2873.4,14546.641,994.8,1960.6001
1830.91,33762.76,2873.4,14546.641,994.8,1960.6001
1830.91,33762.76,2873.4,14546.641,994.8,1960.6001
1806.71,33562.86,2870.3,14556.499,994.8,1965.7
1855.4,33573.28,2878.0,14558.091,994.8,1972.9
1888.45,33665.02,2866.6,14303.291,994.8,1949.8999
1880.78,33833.61,2882.1,14484.541,994.8,1969.8999
1865.71,33876.78,2885.6,14528.36,994.8,1968.4001
1865.71,33876.78,2885.6,14528.36,994.8,1968.4001
1865.71,33876.78,2885.6,14528.36,994.8,1968.4001
1873.2098,34066.33,2906.0,14784.301,994.8,1960.9
1896.3298,34212.12,2929.7,14900.851,994.8,1949.8999
1874.1,33979.33,2939.6,15005.69,994.8,1960.1
1889.28,34408.06,2966.4,15185.48,994.8,1961.7999
1875.4698,34299.12,2962.3,15083.92,994.8,1962.1998
1875.4698,34299.12,2962.3,15083.92,994.8,1962.1998
1875.4698,34299.12,2962.3,15083.92,994.8,1962.1998
1875.4698,34299.12,2962.3,15083.92,994.8,1947.6998
1866.7,34053.87,2939.5,15070.149,994.8,1938.9
1863.01,33951.52,2927.7,14867.451,994.8,1936.1
1848.18,33946.71,2930.4,15042.32,994.8,1915.0001
1821.63,33727.43,2902.3,14891.4795,994.8,1921.0
1821.63,33727.43,2902.3,14891.4795,994.8,1921.0
1821.63,33727.43,2902.3,14891.4795,994.8,1921.0
1823.26,33714.71,2894.9,14689.02,994.8,1925.1
1849.9299,33926.74,2921.2,14945.911,994.8,1915.1001
1858.71,33852.66,2924.9,14964.57,994.8,1913.4
1881.59,34122.42,2933.9,14939.949,994.8,1917.8999
1888.73,34407.6,2966.7,15179.209,994.8,1929.4
1888.73,34407.6,2966.7,15179.209,994.8,1929.4
1888.73,34407.6,2966.7,15179.209,994.8,1929.4
1896.78,34418.47,2972.0,15208.69,994.8,1929.5
1896.78,34418.47,2972.0,15208.69,994.8,1927.1
1872.9102,34288.64,2960.8,15203.78,994.8,1927.1
1842.23,33922.26,2924.6,15089.45,994.8,1915.4
1864.66,33734.88,2924.2,15036.85,994.8,1932.5001
1864.66,33734.88,2924.2,15036.85,994.8,1932.5001
1864.66,33734.88,2924.2,15036.85,994.8,1932.5001
1895.2499,33944.4,2931.1,15045.64,994.8,1931.0
1913.3601,34261.42,2953.1,15119.06,994.8,1937.1
1933.38,34347.43,2987.2,15307.2295,994.8,1961.7
1950.89,34395.14,3019.7,15571.98,994.8,1963.8
1931.0898,34509.03,3017.9,15565.6,994.8,1964.4001
1931.0898,34509.03,3017.9,15565.6,994.8,1964.4001
1931.0898,34509.03,3017.9,15565.6,994.8,1964.4001
1951.27,34585.35,3022.0,15713.28,994.8,1956.4001
1976.07,34951.93,3042.5,15841.35,994.8,1980.8
1984.89,35061.21,3048.0,15826.351,994.8,1980.8
1967.16,35225.18,3029.7,15466.091,994.8,1970.9
1960.2599,35227.69,3028.7,15425.67,994.8,1966.6
1960.2599,35227.69,3028.7,15425.67,994.8,1966.6
1960.2599,35227.69,3028.7,15425.67,994.8,1966.6
1965.6799,35411.24,3037.4,15448.02,994.8,1962.1998
1966.11,35438.07,3045.4,15561.42,994.8,1963.6998
1980.36,35520.12,3044.7,15499.26,994.8,1970.0999
1954.9,35282.72,3034.4,15464.929,994.8,1945.7
1981.54,35459.29,3057.8,15750.929,994.8,1970.0999
1981.54,35459.29,3057.8,15750.929,994.8,1970.0999
1981.54,35459.29,3057.8,15750.929,994.8,1970.0999
2003.18,35559.53,3064.3,15756.999,994.8,1979.5999
1994.1702,35630.68,3048.6,15718.009,994.8,1949.7
1966.83,35282.52,3000.5,15370.74,994.8,1945.9999
1961.4,35215.89,2990.1,15353.541,994.8,1939.9
1957.4601,35065.62,2986.5,15274.92,994.8,1946.9
1957.4601,35065.62,2986.5,15274.92,994.8,1946.9
1957.4601,35065.62,2986.5,15274.92,994.8,1946.9
1958.9398,35473.13,3003.8,15407.851,994.8,1940.7001
1947.42,35314.49,2988.1,15273.05,994.8,1930.8
1930.77,35123.36,2976.3,15101.71,994.8,1921.8999
1922.62,35176.15,2984.8,15128.84,994.8,1920.1
1925.11,35281.4,2972.7,15028.071,994.8,1917.9999
1925.11,35281.4,2972.7,15028.071,994.8,1917.9999
1925.11,35281.4,2972.7,15028.071,994.8,1917.9999
1920.4901,35307.63,2976.9,15205.59,994.8,1915.6
1895.7501,34946.39,2948.2,15037.65,994.8,1906.9001
1871.52,34765.74,2925.6,14876.47,994.8,1900.2
1850.06,34474.83,2901.8,14715.811,994.8,1887.2001
1859.42,34500.66,2897.5,14694.839,994.8,1888.7001
1859.42,34500.66,2897.5,14694.839,994.8,1888.7001
1859.42,34500.66,2897.5,14694.839,994.8,1888.7001
1856.01,34463.69,2910.5,14936.69,994.8,1895.7
1850.84,34288.83,2909.2,14908.96,994.8,1898.6
1870.03,34472.98,2937.7,15148.06,994.8,1920.5001
1846.2802,34099.42,2906.3,14816.441,994.8,1919.1001
1853.6301,34346.9,2912.0,14941.83,994.8,1911.9
1853.6301,34346.9,2912.0,14941.83,994.8,1911.9
1853.6301,34346.9,2912.0,14941.83,994.8,1911.9
1869.01,34559.98,2935.7,15052.46,994.8,1918.5
1895.54,34852.67,2975.5,15376.55,994.8,1936.4001
1903.21,34890.24,2991.5,15462.431,994.8,1953.9999
1899.6799,34721.91,2986.0,15501.071,994.8,1947.0
1920.83,34837.71,2989.5,15490.86,994.8,1948.4001
1920.83,34837.71,2989.5,15490.86,994.8,1948.4001
1920.83,34837.71,2989.5,15490.86,994.8,1948.4001
1920.83,34837.71,2989.5,15490.86,994.8,1952.6001
1880.45,34641.97,2973.5,15508.24,994.8,1934.3
1874.28,34443.19,2955.8,15371.44,994.8,1925.7999
1855.76,34500.73,2947.1,15258.52,994.8,1924.1
1851.54,34576.59,2948.8,15280.2295,994.8,1924.6001
1851.54,34576.59,2948.8,15280.2295,994.8,1924.6001
1851.54,34576.59,2948.8,15280.2295,994.8,1924.6001
1855.14,34663.72,2969.5,15461.869,994.8,1929.2
1855.32,34645.99,2955.9,15289.74,994.8,1917.2
1840.84,34575.53,2956.8,15348.53,994.8,1914.4
1866.6299,34907.11,2982.7,15473.889,994.8,1914.4
1847.03,34618.24,2961.0,15202.4,994.8,1927.9
1847.03,34618.24,2961.0,15202.4,994.8,1927.9
1847.03,34618.24,2961.0,15202.4,994.8,1927.9
1834.3,34624.3,2956.1,15225.369,994.8,1935.2
1826.53,34517.73,2951.2,15191.23,994.8,1935.2999
1810.0999,34440.88,2936.4,14969.921,994.8,1948.6001
1781.83,34070.42,2886.1,14694.24,994.8,1921.2
1776.5,33963.84,2879.9,14701.1,994.8,1927.2
1776.5,33963.84,2879.9,14701.1,994.8,1927.2
1776.5,33963.84,2879.9,14701.1,994.8,1927.2
1784.2401,34006.88,2879.8,14768.901,994.8,1918.1998
1761.61,33618.88,2844.8,14545.83,994.8,1901.6
1778.9,33550.27,2840.8,14580.161,994.8,1872.3002
1794.3099,33666.34,2855.9,14702.769,994.8,1869.5
1785.1001,33507.5,2853.2,14715.24,994.8,1856.9
1785.1001,33507.5,2853.2,14715.24,994.8,1856.9
1785.1001,33507.5,2853.2,14715.24,994.8,1856.9
1756.82,33433.35,2838.8,14837.569,994.8,1838.1998
1727.15,33002.38,2799.6,14565.62,994.8,1832.6001
1729.01,33129.55,2810.9,14776.249,994.8,1826.0999
1731.5099,33119.57,2816.4,14723.219,994.8,1823.2001
1745.5602,33407.58,2845.2,14973.24,994.8,1836.7001
1745.5602,33407.58,2845.2,14973.24,994.8,1836.7001
1745.5602,33407.58,2845.2,14973.24,994.8,1836.7001
1755.99,33604.65,2858.7,15047.151,994.8,1855.7
1775.95,33739.3,2887.9,15131.519,994.8,1866.7
1773.3,33804.87,2899.5,15241.12,994.8,1878.4
1734.25,33631.14,2884.1,15184.099,994.8,1874.1998
1719.71,33670.29,2862.1,14995.12,994.8,1932.1
1719.71,33670.29,2862.1,14995.12,994.8,1932.1
1719.71,33670.29,2862.1,14995.12,994.8,1932.1
1747.06,33984.54,2885.4,15172.73,994.8,1925.1
1766.0499,33997.65,2888.6,15122.01,994.8,1926.4
1728.8102,33665.08,2851.9,14909.26,994.8,1958.8
1702.6998,33414.17,2824.5,14783.13,994.8,1971.2
1680.79,33127.28,2791.2,14560.88,994.8,1985.0
1680.79,33127.28,2791.2,14560.88,994.8,1985.0
1680.79,33127.28,2791.2,14560.88,994.8,1985.0
1665.88,32936.41,2786.8,14604.85,994.8,1978.1998
1679.4999,33141.38,2802.0,14745.861,994.8,1976.8
1651.4299,33035.93,2772.1,14381.64,994.8,1985.5
1657.0,32784.3,2741.0,14109.571,994.8,1987.9
1636.94,32417.59,2732.0,14180.42,994.8,1989.0
1636.94,32417.59,2732.0,14180.42,994.8,1989.0
1636.94,32417.59,2732.0,14180.42,994.8,1989.0
1647.29,32928.96,2757.6,14335.51,994.8,2005.6
1662.28,33052.87,2768.6,14409.781,994.8,1994.3
1669.6998,33274.58,2797.5,14664.909,994.8,1987.4999
1714.2098,33839.08,2852.6,14919.55,994.8,1993.5
1760.7,34061.32,2883.8,15099.491,994.8,1999.2
1760.7,34061.32,2883.8,15099.491,994.8,1999.2
1760.7,34061.32,2883.8,15099.491,994.8,1999.2
1737.94,34095.86,2889.4,15154.93,994.8,1988.6001
1733.15,34152.6,2887.4,15296.019,994.8,1973.5
1714.07,34112.27,2888.4,15313.239,994.8,1957.7999
1687.24,33891.94,2879.0,15187.901,994.8,1969.7999
1705.3198,34283.1,2900.8,15529.12,994.8,1937.7
1705.3198,34283.1,2900.8,15529.12,994.8,1937.7
1705.3198,34283.1,2900.8,15529.12,994.8,1937.7
1705.5,34337.87,2904.6,15482.79,994.8,1950.1998
1798.3201,34827.7,2963.4,15812.47,994.8,1966.5
1801.22,34991.21,2975.2,15817.181,994.8,1964.3002
1773.76,34945.47,2973.0,15833.17,994.8,1987.2999
1797.77,34947.28,2985.2,15837.99,994.8,1984.7001
1797.77,34947.28,2985.2,15837.99,994.8,1984.7001
1797.77,34947.28,2985.2,15837.99,994.8,1984.7001
1807.0801,35151.04,3004.9,16027.06,994.8,1980.3002
1783.26,35088.29,2999.9,15933.619,994.8,2001.6
1795.54,35273.03,3004.8,16001.39,994.8,1992.8
1795.54,35273.03,3008.7,16001.39,994.8,2003.0
1807.5,35390.15,3015.2,15982.01,994.8,2003.0
1807.5,35390.15,3015.2,15982.01,994.8,2003.0
1807.5,35390.15,3015.2,15982.01,994.8,2003.0
1801.15,35333.47,3008.0,15961.98,994.8,2012.4001
1792.81,35416.98,3012.6,16010.43,994.8,2040.0
1803.81,35430.42,3013.9,15987.601,994.8,2057.5
1809.02,35950.89,3023.6,15947.871,994.8,2047.5999
1862.64,36245.5,3040.7,15997.58,994.8,2080.4
1862.64,36245.5,3040.7,15997.58,994.8,2080.4
1862.64,36245.5,3040.7,15997.58,994.8,2080.4
1882.0199,36204.44,3026.6,15839.67,994.8,2032.9
1856.04,36124.56,3023.2,15877.71,994.8,2026.9
1852.0499,36054.43,3021.0,15788.049,994.8,2038.4
1868.2499,36117.38,3037.5,16022.49,994.8,2036.9
1880.82,36247.87,3047.2,16084.69,994.8,2004.9
1880.82,36247.87,3047.2,16084.69,994.8,2004.9
1880.82,36247.87,3047.2,16084.69,994.8,2004.9
1883.68,36404.93,3056.4,16221.73,994.8,1984.3002
1881.27,36577.94,3067.4,16354.251,994.8,1983.9
1947.51,37090.24,3101.1,16562.37,994.8,1988.1
2000.51,37248.35,3128.9,16537.83,994.8,2035.2
1985.1299,37305.16,3126.1,16623.45,994.8,2025.9999
1985.1299,37305.16,3126.1,16623.45,994.8,2025.9999
1985.1299,37305.16,3126.1,16623.45,994.8,2025.9999
1982.42,37306.02,3131.4,16729.8,994.8,2030.9
2020.95,37557.92,3153.3,16811.85,994.8,2042.6
1982.84,37082.0,3121.8,16554.16,994.8,2038.0999
2017.0602,37404.35,3145.1,16757.41,994.8,2041.7999
2033.96,37385.97,3152.3,16777.4,994.8,2059.6
2033.96,37385.97,3152.3,16777.4,994.8,2059.6
2033.96,37385.97,3152.3,16777.4,994.8,2059.6
2033.96,37385.97,3152.3,16777.4,994.8,2059.6
2059.19,37545.33,3162.7,16878.46,994.8,2060.4
2066.21,37656.52,3175.7,16906.8,994.8,2083.4
2058.34,37710.1,3178.1,16898.47,994.8,2083.5
2027.0701,37689.54,3169.2,16825.93,994.8,2071.8
2027.0701,37689.54,3169.2,16825.93,994.8,2071.8
2027.0701,37689.54,3169.2,16825.93,994.8,2071.8
2027.0701,37689.54,3169.2,16825.93,994.8,2071.8
2012.8,37715.04,3145.4,16543.94,994.8,2073.4
1959.2,37430.19,3115.7,16368.49,994.8,2042.8
1957.7299,37440.34,3114.1,16282.01,994.8,2050.0
1951.1399,37466.11,3120.6,16305.9795,994.8,2049.8
1951.1399,37466.11,3120.6,16305.9795,994.8,2049.8
1951.1399,37466.11,3120.6,16305.9795,994.8,2049.8
1989.01,37683.01,3153.6,16649.87,994.8,2033.5
1968.04,37525.16,3147.0,16678.7,994.8,2033.0
1970.26,37695.73,3161.5,16793.05,994.8,2027.8
1955.46,37711.02,3157.3,16820.9,994.8,2019.2
1950.9601,37592.98,3168.3,16832.92,994.8,2051.6
1950.9601,37592.98,3168.3,16832.92,994.8,2051.6
1950.9601,37592.98,3168.3,16832.92,994.8,2051.6
1950.9601,37592.98,3168.3,16832.92,994.8,2030.1998
1927.3,37361.12,3146.0,16830.71,994.8,2030.1998
1913.17,37266.67,3120.4,16736.28,994.8,2006.5
1923.6499,37468.61,3143.2,16982.29,994.8,2021.6
1944.39,37863.8,3175.4,17314.0,994.8,2029.3
1944.39,37863.8,3175.4,17314.0,994.8,2029.3
1944.39,37863.8,3175.4,17314.0,994.8,2029.3
1983.3801,38001.81,3189.1,17330.38,994.8,2022.1998
1976.27,37905.45,3190.9,17404.21,994.8,2025.7999
1961.86,37806.39,3203.6,17499.3,994.8,2016.0
1975.8799,38049.13,3212.3,17516.99,994.8,2017.7999
1978.33,38109.43,3216.2,17421.01,994.8,2017.3
1978.33,38109.43,3216.2,17421.01,994.8,2017.3
1978.33,38109.43,3216.2,17421.01,994.8,2017.3
2011.4202,38333.445,3236.3,17596.27,994.8,2025.4
1996.2399,38467.31,3236.8,17476.71,994.8,2041.1
1947.3398,38150.3,3205.3,17137.24,994.8,2057.4
1974.42,38519.84,3226.8,17344.71,994.8,2061.2
1962.73,38654.42,3247.6,17642.73,994.8,2043.9
1962.73,38654.42,3247.6,17642.73,994.8,2043.9
1962.73,38654.42,3247.6,17642.73,994.8,2043.9
1937.2401,38380.12,3233.5,17613.04,994.8,2032.9
1953.6301,38521.355,3244.5,17572.73,994.8,2041.5
1950.36,38677.36,3265.1,17755.07,994.8,2041.7999
1979.7,38726.33,3266.1,17783.17,994.8,2038.0999
2009.99,38671.688,3281.4,17962.41,994.8,2028.8
2009.99,38671.688,3281.4,17962.41,994.8,2028.8
2009.99,38671.688,3281.4,17962.41,994.8,2028.8
2045.26,38797.38,3281.0,17882.66,994.8,2023.3999
1964.17,38272.75,3240.3,17600.42,994.8,1997.7
2012.1,38424.27,3265.7,17807.63,994.8,1994.7
2061.48,38773.117,3289.7,17845.72,994.8,2005.3
2045.1401,38627.984,3285.1,17685.98,994.8,2014.4
2045.1401,38627.984,3285.1,17685.98,994.8,2014.4
2045.1401,38627.984,3285.1,17685.98,994.8,2014.4
2045.1401,38627.984,3285.1,17685.98,994.8,2039.8
2004.1399,38563.797,3274.3,17546.1,994.8,2029.9999
1994.74,38612.24,3272.2,17478.91,994.8,2024.5001
2013.8398,39069.11,3329.9,18004.7,994.8,2020.8
2016.6901,39131.53,3334.0002,17937.61,994.8,2039.3999
2016.6901,39131.53,3334.0002,17937.61,994.8,2039.3999
2016.6901,39131.53,3334.0002,17937.61,994.8,2039.3999
2028.9701,39069.23,3325.7998,17933.33,994.8,2029.1
2056.11,38972.41,3331.9,17971.05,994.8,2034.4
2040.3102,38949.016,3322.5999,17874.5,994.8,2042.7
2054.84,38996.387,3337.2002,18043.85,994.8,2054.7
2076.39,39087.38,3364.0,18302.91,994.8,2095.7
2076.39,39087.38,3364.0,18302.91,994.8,2095.7
2076.39,39087.38,3364.0,18302.91,994.8,2095.7
2074.31,38989.824,3362.3,18226.48,994.8,2126.3
2053.71,38585.19,3337.2002,17897.87,994.8,2141.9
2068.09,38661.05,3357.0,18017.57,994.8,2158.2
2084.74,38791.348,3391.3003,18297.99,994.8,2165.2
2082.71,38722.688,3380.1,18018.45,994.8,2185.5
2082.71,38722.688,3380.1,18018.45,994.8,2185.5
2082.71,38722.688,3380.1,18018.45,994.8,2185.5
2065.88,38769.66,3367.1003,17951.69,994.8,2188.6
2065.48,39005.49,3397.3003,18219.11,994.8,2166.1
2071.71,39043.32,3396.2,18068.47,994.8,2180.8
2031.18,38905.66,3382.5,18014.81,994.8,2167.5
2039.32,38714.766,3363.0,17808.25,994.8,2161.5
2039.32,38714.766,3363.0,17808.25,994.8,2161.5
2039.32,38714.766,3363.0,17808.25,994.8,2161.5
2024.74,38790.43,3380.7,17985.01,994.8,2164.3
2035.71,39110.758,3393.4001,18032.2,994.8,2159.7
2074.88,39512.13,3414.8997,18240.11,994.8,2161.0
2098.56,39781.367,3434.7,18320.38,994.8,2184.7
2072.0,39475.9,3428.0999,18339.44,994.8,2160.0
2072.0,39475.9,3428.0999,18339.44,994.8,2160.0
2072.0,39475.9,3428.0999,18339.44,994.8,2160.0
2074.16,39313.64,3420.2,18277.06,994.8,2176.4
2070.16,39282.33,3414.3,18210.54,994.8,2177.2
2114.35,39760.08,3437.0,18280.84,994.8,2201.4
2124.55,39807.367,3436.8003,18254.69,994.8,2227.1
2124.55,39807.367,3436.8003,18254.69,994.8,2227.1
2124.55,39807.367,3436.8003,18254.69,994.8,2227.1
2124.55,39807.367,3436.8003,18254.69,994.8,2227.1
2102.84,39566.85,3424.6997,18293.2,994.8,2245.9
2065.04,39170.234,3403.4,18121.78,994.8,2270.3
2076.2,39127.14,3409.6,18160.19,994.8,2303.3
2053.83,38596.98,3386.3,17878.78,994.8,2296.9
2063.47,38904.035,3402.4,18108.46,994.8,2333.7
2063.47,38904.035,3402.4,18108.46,994.8,2333.7
2063.47,38904.035,3402.4,18108.46,994.8,2333.7
2073.71,38892.8,3408.5999,18100.19,994.8,2339.0
2080.8,38883.67,3412.1,18169.9,994.8,2350.6
2028.3901,38461.51,3379.7,18011.66,994.8,2336.6
2042.5999,38459.08,3391.0,18307.98,994.8,2360.8
2003.17,37983.24,3351.0,18003.49,994.8,2362.0
2003.17,37983.24,3351.0,18003.49,994.8,2362.0
2003.17,37983.24,3351.0,18003.49,994.8,2362.0
1975.71,37735.11,3317.7002,17706.83,994.8,2370.9
1967.4799,37798.97,3297.1,17713.66,994.8,2395.5
1947.95,37753.31,3281.1,17493.62,994.8,2376.2
1942.9598,37775.38,3280.1,17394.31,994.8,2385.8
1947.66,37986.4,3255.6,17037.65,994.8,2401.4
1947.66,37986.4,3255.6,17037.65,994.8,2401.4
1947.66,37986.4,3255.6,17037.65,994.8,2401.4
1967.47,38239.98,3282.1,17210.89,994.8,2334.6
2002.64,38503.69,3322.4998,17471.47,994.8,2329.9
1995.4299,38460.92,3323.3,17526.8,994.8,2326.0
1981.1201,38085.8,3323.3,17430.5,994.8,2330.3
2002.0,38239.66,3335.0999,17718.3,994.8,2335.0
2002.0,38239.66,3335.0999,17718.3,994.8,2335.0
2002.0,38239.66,3335.0999,17718.3,994.8,2335.0
2016.03,38386.086,3347.0002,17782.72,994.8,2357.7
